timestamp,frame,mode,mean_saturation,plant_status,row,col,gray_mean,gray_std,green_frac,image_path_gray,image_path_color
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,3,0,78.166249,22.017611,0.007797,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,3,1,84.879699,21.220199,0.009190,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,3,2,89.355890,20.050807,0.001949,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,3,3,82.499596,18.828447,0.003497,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,0,0,90.591200,18.878968,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,0,1,105.081036,13.714756,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,0,2,106.093846,11.306955,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,0,3,103.861985,18.587881,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,1,0,102.852687,10.652364,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,1,1,110.290448,7.751502,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,1,2,110.059593,7.036549,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,1,3,109.464353,9.902165,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,2,0,105.594542,11.585379,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,2,1,112.272348,7.687862,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,2,2,113.449457,8.355986,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,2,3,110.825935,9.592482,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,3,0,93.597327,21.740410,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,3,1,105.775828,18.853142,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,3,2,113.483709,18.039058,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:17:59.214372,1,night_ir,0.863,pre-germination,3,3,110.288674,16.404092,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171759_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,0,0,90.969646,18.904232,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,0,1,105.436369,13.704191,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,0,2,106.299360,11.312960,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,0,3,104.027441,18.606391,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,1,0,102.881092,10.636630,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,1,1,110.354776,7.739205,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,1,2,110.101921,7.036300,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,1,3,109.525693,9.962923,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,2,0,105.913116,11.673800,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,2,1,112.538847,7.644648,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,2,2,113.625731,8.327717,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,2,3,110.952919,9.554662,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,3,0,93.903370,21.839976,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,3,1,106.013088,18.879179,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,3,2,113.546366,18.110386,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:18:30.458389,1,night_ir,0.850,pre-germination,3,3,110.328760,16.503106,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_171830_f000001_gray.png,
2025-12-15T17:42:11.678292,1,night_ir,0.857,pre-germination,0,0,91.445280,19.950335,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_174211_f000001_gray.png,
2025-12-15T17:42:11.678292,1,night_ir,0.857,pre-germination,0,1,105.200223,15.878779,,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_174211_f000001_gray.png,
